"RecordNo";"project_id";"mushrooms";"Awareness_score";"Usage_score";"Preference_score";"Familiarity_score";"FutureUsage_score";"Satisfaction_score"
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;4;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Podgrzybek";2;2;5;2;4;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"Opieñka";1;2;5;1;1;2
1150;1;"Opieñka";1;2;4;1;1;2
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;5;2;3;4
1150;1;"G¹ska";2;2;4;2;3;4
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;4;1;3;1
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;4;1;3;1
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;4;1;3;1
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;4;1;3;1
1150;1;"Boczniak";1;2;4;1;3;1
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;4;1;3;1
1150;1;"Boczniak";1;2;4;1;3;1
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;5;1;3;1
1150;1;"Boczniak";1;2;4;1;3;1
1150;1;"Boczniak";1;2;4;1;3;1
1150;1;"Boczniak";1;2;4;1;3;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;4;1;2;1
1150;1;"Pieczarka";1;1;5;1;2;1
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Maœlak";2;4;4;4;5;3
1151;1;"Maœlak";2;4;5;4;5;3
1151;1;"Go³¹bek";2;2;4;3;2;4
1151;1;"Go³¹bek";2;2;5;3;2;4
1151;1;"Go³¹bek";2;2;4;3;2;4
1151;1;"Go³¹bek";2;2;5;3;2;4
1151;1;"Go³¹bek";2;2;5;3;2;4
1151;1;"Go³¹bek";2;2;4;3;2;4
1151;1;"Go³¹bek";2;2;4;3;2;4
1151;1;"Go³¹bek";2;2;4;3;2;4
1151;1;"Go³¹bek";2;2;5;3;2;4
1151;1;"Go³¹bek";2;2;4;3;2;4
1151;1;"Go³¹bek";2;2;4;3;2;4
1151;1;"Go³¹bek";2;2;5;3;2;4
1151;1;"Go³¹bek";2;2;4;3;2;4
1151;1;"Go³¹bek";2;2;5;3;2;4
1151;1;"Go³¹bek";2;2;5;3;2;4
1151;1;"Go³¹bek";2;2;5;3;2;4
1151;1;"Go³¹bek";2;2;4;3;2;4
1151;1;"Go³¹bek";2;2;4;3;2;4
1151;1;"Go³¹bek";2;2;5;3;2;4
1151;1;"Go³¹bek";2;2;5;3;2;4
1151;1;"Go³¹bek";2;2;4;3;2;4
1151;1;"Go³¹bek";2;2;5;3;2;4
1151;1;"Go³¹bek";2;2;4;3;2;4
1151;1;"Go³¹bek";2;2;4;3;2;4
1151;1;"Go³¹bek";2;2;4;3;2;4
1151;1;"Go³¹bek";2;2;5;3;2;4
1151;1;"Go³¹bek";2;2;5;3;2;4
1151;1;"Go³¹bek";2;2;5;3;2;4
1151;1;"Go³¹bek";2;2;5;3;2;4
1151;1;"Go³¹bek";2;2;5;3;2;4
1151;1;"Go³¹bek";2;2;4;3;2;4
1151;1;"Go³¹bek";2;2;4;3;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;5;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"KoŸlarz";1;4;4;1;2;4
1151;1;"Borowik";2;2;4;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;4;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;4;4;5;5
1151;1;"Borowik";2;2;4;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;4;4;5;5
1151;1;"Borowik";2;2;4;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;4;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;4;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;4;4;5;5
1151;1;"Borowik";2;2;4;4;5;5
1151;1;"Borowik";2;2;5;4;5;5
1151;1;"Borowik";2;2;4;4;5;5
1151;1;"Czubajka";2;2;4;1;1;5
1151;1;"Czubajka";2;2;4;1;1;5
1151;1;"Czubajka";2;2;4;1;1;5
1151;1;"Czubajka";2;2;4;1;1;5
1151;1;"Czubajka";2;2;4;1;1;5
1151;1;"Czubajka";2;2;4;1;1;5
1151;1;"Czubajka";2;2;5;1;1;5
1151;1;"Czubajka";2;2;4;1;1;5
1151;1;"Czubajka";2;2;4;1;1;5
1151;1;"Czubajka";2;2;5;1;1;5
1151;1;"Czubajka";2;2;4;1;1;5
1151;1;"Czubajka";2;2;5;1;1;5
1151;1;"Czubajka";2;2;4;1;1;5
1151;1;"Czubajka";2;2;5;1;1;5
1151;1;"Czubajka";2;2;5;1;1;5
1151;1;"Czubajka";2;2;4;1;1;5
1151;1;"Czubajka";2;2;5;1;1;5
1151;1;"Czubajka";2;2;5;1;1;5
1151;1;"Czubajka";2;2;5;1;1;5
1151;1;"Czubajka";2;2;5;1;1;5
1151;1;"Czubajka";2;2;5;1;1;5
1151;1;"Czubajka";2;2;5;1;1;5
1151;1;"Czubajka";2;2;5;1;1;5
1151;1;"Czubajka";2;2;4;1;1;5
1151;1;"Czubajka";2;2;4;1;1;5
1151;1;"Czubajka";2;2;4;1;1;5
1151;1;"Czubajka";2;2;5;1;1;5
1151;1;"Czubajka";2;2;5;1;1;5
1151;1;"Czubajka";2;2;5;1;1;5
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;4;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Podgrzybek";2;2;5;4;4;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"Opieñka";2;1;5;1;1;1
1151;1;"Opieñka";2;1;4;1;1;1
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;5;4;5;5
1151;1;"G¹ska";2;2;4;4;5;5
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;4;4;2;1
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;4;4;2;1
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;4;4;2;1
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;4;4;2;1
1151;1;"Boczniak";2;1;4;4;2;1
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;4;4;2;1
1151;1;"Boczniak";2;1;4;4;2;1
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;5;4;2;1
1151;1;"Boczniak";2;1;4;4;2;1
1151;1;"Boczniak";2;1;4;4;2;1
1151;1;"Boczniak";2;1;4;4;2;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;5;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
1151;1;"Pieczarka";1;1;4;1;1;1
